# Zubko/ZDA BARE-GR-S model SED (this work), Mathis ISRF U =  1.00
# solver = heuristic
# artificial hard component below the Lyman limit: W*B_lambda(T), T =  1.000E+05 K, W =  2.000E-19
# columns: lambda[um]  lamI_total/NH  lamI_PAH/NH  lamI_GRA/NH  lamI_SIL/NH
#          [erg s^-1 cm^-2 sr^-1 H^-1]
  2.299680E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.330770E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.362290E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.394230E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.426610E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.459420E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.492680E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.526390E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.560550E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.595180E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.630270E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.665840E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.701880E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.738420E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.775450E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.812980E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.851020E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.889570E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.928640E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  2.968250E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.008380E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.049070E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.090300E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.132080E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.174440E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.217360E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.260870E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.304960E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.349650E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.394950E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.440860E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.487390E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.534540E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.582340E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.630780E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.679880E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.729640E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.780070E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.831190E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.882990E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.935500E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  3.988720E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.042660E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.097320E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.152730E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.208880E-03  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  4.265800E-03  6.86751248E-322  3.85371204E-322  3.01380044E-322  0.00000000E+000
  4.323480E-03  8.59624323E-318  4.79939321E-318  3.78580271E-318  1.10473078E-320
  4.381940E-03  3.29623432E-315  1.79942022E-315  1.41939782E-315  7.74162725E-317
  4.441200E-03  1.63489471E-311  8.86988887E-312  6.99664300E-312  4.82415227E-313
  4.501250E-03  9.08861012E-308  4.93137265E-308  3.88990826E-308  2.67329205E-309
  4.562120E-03  4.50823554E-304  2.44646082E-304  1.92978889E-304  1.31985830E-305
  4.623810E-03  1.99528227E-300  1.08291869E-300  8.54215378E-301  5.81482041E-302
  4.686340E-03  7.89773898E-297  4.28696299E-297  3.38159249E-297  2.29183501E-298
  4.749710E-03  2.79199992E-293  1.51570096E-293  1.19559768E-293  8.07012775E-295
  4.813930E-03  8.86819027E-290  4.81514984E-290  3.79823072E-290  2.54809708E-291
  4.879030E-03  2.93897848E-283  1.37553958E-286  1.08503720E-286  2.93651791E-283
  4.945000E-03  7.48090337E-280  3.52267133E-283  2.77871280E-283  7.47460198E-280
  5.011870E-03  1.71836401E-276  8.11735714E-280  6.40303963E-280  1.71691197E-276
  5.079640E-03  3.55509352E-273  1.68325062E-276  1.32776225E-276  3.55208250E-273
  5.148330E-03  6.63550939E-270  3.14846612E-273  2.48353658E-273  6.62987739E-270
  5.217950E-03  1.12117137E-266  5.35348248E-270  4.22287204E-270  1.12021373E-266
  5.288510E-03  1.71402937E-263  8.24390115E-267  6.50285862E-267  1.71255469E-263
  5.360020E-03  2.37171283E-260  1.14840513E-263  9.05871630E-264  2.36965855E-260
  5.432500E-03  2.98206421E-257  1.45032019E-260  1.14402477E-260  2.97946986E-257
  5.505960E-03  3.40843557E-254  1.66229155E-257  1.31122957E-257  3.40546205E-254
  5.580420E-03  3.54341598E-251  1.73261880E-254  1.36670429E-254  3.54031666E-251
  5.655880E-03  3.35370850E-248  1.64667001E-251  1.29890717E-251  3.35076293E-248
  5.732360E-03  2.89914162E-245  1.43556891E-248  1.13238884E-248  2.89657366E-245
  5.809870E-03  2.28586028E-242  1.14077760E-245  8.99854975E-246  2.28381965E-242
  5.888440E-03  2.15502432E-239  2.84412083E-240  2.23900980E-240  1.64671126E-239
  5.968060E-03  1.42480141E-236  1.88666565E-237  1.48526139E-237  1.08760871E-236
  6.048760E-03  8.63179167E-234  1.14601453E-234  9.02190133E-235  6.58358701E-234
  6.130560E-03  4.79729591E-231  6.38491123E-232  5.02646673E-232  3.65615811E-231
  6.213460E-03  2.44747276E-228  3.26701870E-229  2.57193251E-229  1.86357763E-228
  6.297480E-03  1.15047055E-225  1.54450533E-226  1.21589860E-226  8.74430158E-226
  6.382640E-03  4.97675962E-223  6.71569861E-224  5.28687624E-224  3.77650214E-223
  6.468940E-03  1.98189720E-220  2.68606592E-221  2.11458240E-221  1.50183237E-220
  6.556420E-03  7.29056697E-218  9.92971531E-219  7.81708334E-219  5.51588710E-218
  6.645080E-03  3.61358302E-212  3.39753733E-216  2.67468216E-216  3.61297579E-212
  6.734930E-03  1.13422288E-209  1.07293075E-213  8.44655540E-214  1.13403112E-209
  6.826010E-03  3.30372338E-207  3.13555333E-211  2.46843748E-211  3.30316298E-207
  6.918310E-03  8.91573843E-205  8.48646271E-209  6.68089499E-209  8.91422170E-205
  7.011860E-03  2.24383611E-202  2.13387812E-206  1.67987724E-206  2.24345473E-202
  7.106680E-03  5.24051861E-200  4.98071248E-204  3.92102313E-204  5.23962843E-200
  7.202780E-03  1.12173052E-197  1.08157181E-201  8.51458110E-202  1.12153721E-197
  7.300180E-03  2.22759060E-195  2.18302453E-199  1.71856728E-199  2.22720044E-195
  7.398890E-03  4.14416949E-193  4.11291726E-197  3.23785867E-197  4.14343441E-193
  7.498940E-03  7.28420595E-191  7.21493542E-195  5.67989565E-195  7.28291647E-191
  7.600350E-03  1.19065897E-188  1.17977164E-192  9.28765021E-193  1.19044812E-188
  7.703120E-03  1.77738959E-186  1.79842893E-190  1.41579759E-190  1.77706817E-186
  7.807280E-03  2.52164632E-184  2.56862156E-188  2.02212500E-188  2.52118725E-184
  7.912860E-03  3.47615286E-182  3.43877619E-186  2.70714658E-186  3.47553826E-182
  8.019860E-03  4.61035071E-180  2.43870657E-181  1.90109567E-181  4.17637049E-180
  8.128310E-03  5.14549736E-178  2.85726285E-179  2.22738156E-179  4.63703292E-178
  8.238220E-03  5.58096971E-176  3.13572440E-177  2.44445648E-177  5.02295163E-176
  8.349620E-03  5.70815743E-174  3.24346452E-175  2.52844454E-175  5.13096652E-174
  8.462530E-03  5.48175334E-172  3.15339747E-173  2.45823257E-173  4.92059034E-172
  8.576960E-03  4.94702463E-170  2.87851323E-171  2.24394625E-171  4.43477868E-170
  8.692940E-03  4.21038802E-168  2.47024364E-169  1.92567935E-169  3.77079572E-168
  8.810490E-03  3.37350449E-166  1.99466178E-167  1.55493916E-167  3.01854440E-166
  8.929630E-03  2.54883470E-164  1.52305616E-165  1.18729873E-165  2.27779921E-164
  9.050380E-03  1.81664018E-162  1.09845319E-163  8.56299279E-164  1.62116493E-162
  9.172760E-03  2.19019332E-158  7.46915146E-162  5.82257670E-162  2.18886415E-158
  9.296800E-03  1.40857848E-156  4.79378272E-160  3.73699240E-160  1.40772541E-156
  9.422510E-03  8.56445569E-155  2.90531233E-158  2.26483517E-158  8.55928554E-155
  9.549930E-03  4.92983519E-153  1.66624752E-156  1.29892232E-156  4.92687002E-153
  9.679060E-03  2.72564545E-151  9.09547860E-155  7.09037314E-155  2.72402687E-151
  9.809950E-03  1.45905633E-149  4.70053167E-153  3.66429450E-153  1.45821985E-149
  9.942600E-03  7.32346872E-148  2.30013539E-151  1.79306742E-151  7.31937552E-148
  1.007700E-02  3.27359747E-146  1.06560121E-149  8.30687607E-150  3.27170118E-146
  1.021330E-02  1.38992328E-144  4.69394246E-148  3.65915298E-148  1.38908797E-144
  1.035140E-02  5.52996267E-143  1.96282618E-146  1.53011614E-146  5.52646973E-143
  1.049140E-02  2.14952715E-141  7.85489222E-145  6.12325711E-145  2.14812933E-141
  1.063330E-02  8.33014353E-140  2.98759394E-143  2.32896793E-143  8.32482697E-140
  1.077710E-02  3.14042292E-138  1.08015213E-141  8.42027922E-142  3.13850074E-138
  1.092280E-02  1.10558149E-136  3.71282954E-140  2.89431742E-140  1.10492078E-136
  1.107050E-02  3.59691059E-135  1.13815883E-136  8.68740986E-137  3.39622061E-135
  1.122020E-02  1.08152106E-133  3.55423600E-135  2.71289944E-135  1.01884971E-133
  1.137190E-02  3.23566878E-132  1.06387501E-133  8.12041148E-134  3.04807717E-132
  1.152570E-02  9.90301391E-131  3.05009294E-132  2.32806833E-132  9.36519778E-131
  1.168150E-02  3.25798676E-129  8.33232418E-131  6.35986871E-131  3.11106483E-129
  1.183950E-02  7.16960390E-128  2.17859553E-129  1.66286832E-129  6.78545752E-128
  1.199960E-02  1.32662685E-126  5.44100362E-128  4.15297616E-128  1.23068705E-126
  1.216190E-02  2.93055558E-125  1.30071468E-126  9.92799475E-127  2.70120417E-125
  1.232630E-02  6.52875173E-124  2.97098277E-125  2.26766346E-125  6.00488711E-124
  1.249300E-02  4.96747065E-121  6.53295208E-124  4.98639632E-124  4.95595130E-121
  1.266190E-02  1.03258139E-119  1.37884445E-122  1.05242540E-122  1.03015012E-119
  1.283320E-02  2.04728243E-118  2.79532785E-121  2.13357238E-121  2.04235353E-118
  1.300670E-02  3.90615950E-117  5.42492121E-120  4.14063067E-120  3.89659394E-117
  1.318260E-02  7.44039707E-116  1.01489992E-118  7.74630409E-119  7.42250176E-116
  1.336080E-02  1.28484142E-114  1.82280424E-117  1.39126365E-117  1.28162736E-114
  1.354150E-02  2.10473352E-113  3.14959630E-116  2.40393202E-116  2.09918000E-113
  1.372460E-02  3.42539788E-112  5.22781094E-115  3.99010969E-115  3.41617996E-112
  1.391020E-02  5.41416746E-111  8.37786499E-114  6.39434047E-114  5.39939525E-111
  1.409830E-02  8.24239502E-110  1.29326672E-112  9.87069400E-113  8.21959166E-110
  1.428890E-02  1.21115965E-108  1.92063796E-111  1.46589211E-111  1.20777312E-108
  1.448220E-02  1.71898693E-107  2.75197517E-110  2.10037882E-110  1.71413458E-107
  1.467800E-02  2.34683466E-106  3.80380101E-109  2.90313487E-109  2.34012772E-106
  1.487650E-02  3.09086590E-105  5.08635298E-108  3.88196738E-108  3.08189758E-105
  1.507760E-02  4.21186617E-104  1.68065259E-105  1.23760933E-105  3.92003998E-104
  1.528150E-02  5.18546139E-103  2.09123601E-104  1.53995691E-104  4.82234210E-103
  1.548820E-02  6.17162557E-102  2.51362955E-103  1.85100110E-103  5.73516250E-102
  1.569760E-02  7.09372323E-101  2.93531945E-102  2.16124789E-102  6.58406650E-101
  1.590990E-02  7.88841438E-100  3.31056672E-101  2.43750709E-101  7.31360700E-100
  1.612500E-02  8.48144648E-099  3.60661547E-100  2.65544460E-100  7.85524047E-099
  1.634310E-02  8.83523257E-098  3.80399796E-099  2.80072712E-099  8.17476006E-098
  1.656410E-02  8.93511445E-097  3.88384925E-098  2.85947078E-098  8.26078245E-097
  1.678800E-02  8.86130725E-096  3.85404903E-097  2.83747954E-097  8.19215439E-096
  1.701510E-02  8.36768386E-095  3.70948230E-096  2.73099177E-096  7.72363646E-095
  1.724510E-02  7.20135716E-093  3.45313622E-095  2.54221187E-095  7.14140368E-093
  1.747830E-02  6.41980128E-092  3.11832050E-094  2.29566773E-094  6.36566140E-092
  1.771470E-02  5.59181643E-091  2.73199788E-093  2.01121343E-093  5.54438431E-091
  1.795420E-02  4.59453546E-090  2.33423849E-092  1.71835060E-092  4.55400957E-090
  1.819700E-02  3.69825780E-089  1.93602374E-091  1.42516504E-091  3.66464591E-089
  1.844310E-02  2.95170790E-088  1.55885391E-090  1.14748487E-090  2.92464451E-088
  1.869250E-02  2.30092129E-087  1.21864046E-089  8.97022457E-090  2.27976466E-087
  1.894520E-02  1.75019849E-086  9.25072352E-089  6.80908312E-089  1.73413868E-086
  1.920140E-02  1.29694030E-085  6.85306668E-088  5.04408145E-088  1.28504315E-085
  1.946110E-02  9.33175901E-085  4.95336524E-087  3.64569749E-087  9.24576838E-085
  1.972420E-02  6.53768056E-084  3.47866104E-086  2.56020317E-086  6.47729192E-084
  1.999090E-02  4.36365657E-083  2.37745701E-085  1.74966885E-085  4.32238531E-083
  2.026130E-02  2.78036975E-082  1.58244687E-084  1.16453345E-084  2.75289995E-082
  2.053530E-02  1.90097350E-081  1.06105249E-082  7.40268956E-083  1.72084135E-081
  2.081290E-02  1.17434484E-080  6.70572915E-082  4.67840500E-082  1.06050350E-080
  2.109440E-02  7.15152550E-080  4.14233567E-081  2.88998910E-081  6.44829303E-080
  2.137960E-02  4.26320656E-079  2.51386539E-080  1.75244339E-080  3.83657568E-079
  2.166870E-02  2.48188934E-078  1.47738795E-079  1.02984253E-079  2.23116629E-078
  2.196170E-02  1.45753520E-077  8.48328222E-079  5.91307065E-079  1.31357167E-077
  2.225870E-02  8.71802258E-077  4.75811236E-078  3.31631102E-078  7.91058024E-077
  2.255970E-02  4.99121807E-076  2.60843340E-077  1.81786257E-077  4.54858847E-076
  2.286480E-02  2.57848146E-075  1.39591884E-076  9.72766107E-077  2.34161296E-075
  2.317390E-02  1.13222369E-074  7.30417594E-076  5.08961236E-076  1.00828581E-074
  2.348730E-02  2.57414265E-073  3.73858954E-075  2.60485999E-075  2.51070816E-073
  2.380490E-02  1.21387833E-072  1.87305575E-074  1.30493429E-074  1.18209843E-072
  2.412680E-02  5.75685571E-072  9.18349105E-074  6.39742336E-074  5.60104656E-072
  2.445310E-02  2.72959753E-071  4.40264984E-073  3.06668145E-073  2.65490422E-071
  2.478370E-02  1.26278968E-070  2.06305716E-072  1.43688126E-072  1.22779030E-070
  2.511890E-02  5.70599696E-070  9.49597809E-072  6.61305547E-072  5.54490662E-070
  2.545850E-02  2.52903481E-069  4.27461680E-071  2.97652951E-071  2.45652334E-069
  2.580280E-02  1.10098232E-068  1.88421708E-070  1.31187387E-070  1.06902141E-068
  2.615170E-02  4.70571599E-068  8.15889393E-070  5.67986640E-070  4.56732838E-068
  2.650530E-02  1.97005870E-067  3.46018588E-069  2.40851530E-069  1.91137169E-067
  2.686380E-02  8.08028539E-067  1.43808933E-068  1.00086688E-068  7.83638977E-067
  2.722700E-02  3.24006905E-066  5.86768302E-068  4.08314584E-068  3.14056077E-066
  2.759520E-02  1.27276980E-065  2.34893250E-067  1.63430749E-067  1.23293740E-065
  2.796830E-02  4.91582209E-065  9.21530535E-067  6.41069448E-067  4.75956210E-065
  2.834650E-02  2.12842732E-064  1.91398092E-065  1.23852044E-065  1.81317719E-064
  2.872980E-02  7.97139055E-064  7.24037910E-065  4.68515305E-065  6.77883734E-064
  2.911830E-02  2.93072711E-063  2.68689716E-064  1.73864236E-064  2.48817316E-063
  2.951210E-02  1.06289959E-062  1.00881770E-063  6.50638738E-064  8.96953946E-063
  2.991120E-02  3.77435281E-062  3.62343886E-063  2.33654387E-063  3.17835453E-062
  3.031560E-02  1.31625427E-061  1.27734061E-062  8.23536725E-063  1.10616653E-061
  3.072560E-02  4.51304117E-061  4.42947379E-062  2.85453942E-062  3.78463985E-061
  3.114110E-02  1.52090615E-060  1.50818677E-061  9.71730552E-062  1.27291442E-060
  3.156220E-02  5.04168689E-060  5.05358138E-061  3.25531664E-061  4.21079708E-060
  3.198900E-02  4.18567252E-059  1.66505249E-060  1.07229234E-060  3.91193804E-059
  3.242150E-02  1.33843481E-058  5.39435608E-060  3.47311845E-060  1.24976007E-058
  3.285990E-02  4.21242935E-058  1.71986424E-059  1.10704397E-059  3.92973853E-058
  3.330430E-02  1.34259284E-057  5.39716343E-059  3.47314029E-059  1.25388981E-057
  3.375460E-02  4.09707933E-057  1.66014281E-058  1.06803306E-058  3.82426174E-057
  3.421110E-02  1.23094039E-056  5.01276936E-058  3.22400126E-058  1.14857268E-056
  3.467370E-02  3.63608835E-056  1.42216200E-057  9.14408781E-058  3.40243127E-056
  3.514260E-02  1.05370392E-055  3.78427662E-057  2.43244717E-057  9.91536678E-056
  3.561780E-02  3.01515092E-055  1.02814420E-056  6.60661916E-057  2.84627031E-055
  3.609940E-02  8.52976970E-055  2.91586298E-056  1.87306279E-056  8.05087713E-055
  3.658760E-02  2.37867417E-054  8.15839425E-056  5.23896066E-056  2.24470062E-054
  3.708230E-02  6.54000665E-054  2.25683252E-055  1.44873888E-055  6.16944951E-054
  3.758370E-02  1.77285148E-053  6.15354879E-055  3.94876966E-055  1.67182830E-053
  3.809200E-02  4.74051939E-053  1.65715756E-054  1.06301689E-054  4.46850195E-053
  3.860710E-02  1.40066438E-052  1.42662330E-053  8.01619856E-054  1.17784007E-052
  3.912910E-02  3.65004132E-052  3.74415281E-053  2.10391112E-053  3.06523493E-052
  3.965820E-02  9.39016023E-052  9.70774029E-053  5.45514917E-053  7.87387129E-052
  4.019450E-02  2.40831454E-051  2.64818322E-052  1.47342165E-052  1.99615406E-051
  4.073800E-02  6.03786756E-051  6.70461728E-052  3.72923680E-052  4.99448216E-051
  4.128890E-02  1.49434701E-050  1.67467299E-051  9.31194478E-052  1.23376026E-050
  4.184720E-02  3.69518017E-050  4.17108112E-051  2.31483298E-051  3.04658876E-050
  4.241310E-02  9.01743438E-050  1.01894079E-050  5.65237366E-051  7.43325622E-050
  4.298660E-02  2.17389937E-049  2.48425752E-050  1.37747785E-050  1.78772583E-049
  4.356790E-02  5.18134090E-049  6.07531178E-050  3.36622555E-050  4.23718717E-049
  4.415700E-02  2.25226731E-048  1.46265110E-049  8.10026850E-050  2.02499952E-048
  4.475420E-02  5.19996379E-048  3.45501415E-049  1.91243424E-049  4.66321895E-048
  4.535930E-02  1.18513351E-047  8.03995507E-049  4.44797291E-049  1.06025423E-047
  4.597270E-02  2.80830616E-047  1.84946333E-048  1.02258093E-048  2.52110174E-047
  4.659440E-02  6.25843718E-047  4.25643332E-048  2.35208957E-048  5.59758489E-047
  4.722440E-02  1.37874282E-046  9.66390833E-048  5.33715873E-048  1.22873215E-046
  4.786300E-02  3.02076746E-046  2.16565016E-047  1.19531900E-047  2.68467055E-046
  4.851020E-02  6.50062017E-046  4.79052553E-047  2.64248933E-047  5.75731869E-046
  4.916620E-02  1.38395513E-045  1.04700802E-046  5.77174595E-047  1.22153687E-045
  4.983100E-02  2.91708426E-045  2.26490971E-046  1.24774835E-046  2.56581845E-045
  5.050490E-02  6.07984438E-045  4.85763282E-046  2.67431528E-046  5.32664957E-045
  5.118780E-02  1.25406478E-044  1.03004720E-045  5.66694569E-046  1.09439060E-044
  5.188000E-02  2.56194608E-044  2.16191279E-045  1.18857319E-045  2.22689748E-044
  5.258150E-02  5.30625194E-044  4.49538174E-045  3.68559662E-045  4.48815410E-044
  5.329260E-02  1.06398393E-043  9.25222874E-045  7.56572493E-045  8.95804395E-044
  5.401320E-02  2.11466632E-043  1.88495913E-044  1.53726064E-044  1.77244435E-043
  5.474360E-02  4.20248279E-043  3.80310078E-044  3.27395800E-044  3.49477691E-043
  5.548390E-02  8.76534220E-043  1.28647977E-043  6.53404075E-044  6.82545835E-043
  5.623410E-02  1.70368931E-042  2.54036693E-043  1.29195540E-043  1.32045708E-042
  5.699460E-02  3.30793226E-042  4.93990288E-043  2.51558808E-043  2.56238317E-042
  5.776530E-02  6.46477943E-042  1.03783574E-042  4.90575504E-043  4.93636818E-042
